"","method","repetition","mu","nc","value"
"3110","single_louvain",80,10,34,0.980887135030013
"3111","single_louvain",81,10,34,0.982017726098561
"3112","single_louvain",82,10,33,0.974804256888554
"3113","single_louvain",83,10,33,0.974299840970199
"3114","single_louvain",84,10,33,0.977021762339845
"3115","single_louvain",85,10,34,0.982149883309061
"3116","single_louvain",86,10,35,0.986478781988631
"3117","single_louvain",87,10,33,0.974513258070822
"3118","single_louvain",88,10,34,0.976394594345226
"3119","single_louvain",89,10,35,0.986385422389437
"3120","single_louvain",90,10,34,0.981936568312641
"3121","single_louvain",91,10,35,0.98639871565548
"3122","single_louvain",92,10,35,0.987572159285977
"3123","single_louvain",93,10,35,0.985091304797501
"3124","single_louvain",94,10,35,0.987572159285977
"3125","single_louvain",95,10,35,0.983858937794335
"3126","single_louvain",96,10,32,0.972468248750695
"3127","single_louvain",97,10,35,0.986586667545071
"3128","single_louvain",98,10,35,0.985038406993894
"3129","single_louvain",99,10,34,0.983210472742852
"3130","single_louvain",100,10,33,0.974136996887906
"3131","cons_louvain",7,10,34,0.983210472742852
"3132","single_louvain",1,30,24,0.791424047731834
"3133","single_louvain",2,30,25,0.774681206711282
"3134","single_louvain",3,30,25,0.776153310635781
"3135","single_louvain",4,30,23,0.76776722498551
"3136","single_louvain",5,30,25,0.771039219519291
"3137","single_louvain",6,30,24,0.786436720113739
"3138","single_louvain",7,30,26,0.79225185041672
"3139","single_louvain",8,30,25,0.787895714081413
"3140","single_louvain",9,30,23,0.770059278837924
"3141","single_louvain",10,30,25,0.775744418710828
"3142","single_louvain",11,30,25,0.773050923390569
"3143","single_louvain",12,30,22,0.744122930475436
"3144","single_louvain",13,30,23,0.7621320399357
"3145","single_louvain",14,30,22,0.758526289976576
"3146","single_louvain",15,30,25,0.79187084199703
"3147","single_louvain",16,30,24,0.766262374812424
"3148","single_louvain",17,30,21,0.733901281269289
"3149","single_louvain",18,30,26,0.782637614320893
"3150","single_louvain",19,30,25,0.784891984236013
"3151","single_louvain",20,30,23,0.760097406241801
"3152","single_louvain",21,30,23,0.766619020919985
"3153","single_louvain",22,30,24,0.756906661146031
"3154","single_louvain",23,30,23,0.771949473274455
"3155","single_louvain",24,30,23,0.777091515808046
"3156","single_louvain",25,30,24,0.762722263781962
"3157","single_louvain",26,30,22,0.75111082541977
"3158","single_louvain",27,30,24,0.776504506752285
"3159","single_louvain",28,30,24,0.769253418059484
"3160","single_louvain",29,30,26,0.771098113464751
"3161","single_louvain",30,30,25,0.762473266082734
"3162","single_louvain",31,30,25,0.775551350143063
"3163","single_louvain",32,30,25,0.779470997281157
"3164","single_louvain",33,30,25,0.77275259876293
"3165","single_louvain",34,30,24,0.77775618128913
"3166","single_louvain",35,30,23,0.768435909773697
"3167","single_louvain",36,30,23,0.769880811790907
"3168","single_louvain",37,30,22,0.750026024537963
"3169","single_louvain",38,30,25,0.780920114947045
"3170","single_louvain",39,30,23,0.756073765913996
"3171","single_louvain",40,30,26,0.785033934452925
"3172","single_louvain",41,30,23,0.768978341524401
"3173","single_louvain",42,30,25,0.771690662214099
"3174","single_louvain",43,30,25,0.775800009023766
"3175","single_louvain",44,30,23,0.778172987618334
"3176","single_louvain",45,30,23,0.774851264962547
"3177","single_louvain",46,30,22,0.747248037568362
"3178","single_louvain",47,30,22,0.758135169477771
"3179","single_louvain",48,30,27,0.802900647672671
"3180","single_louvain",49,30,25,0.771989546084023
"3181","single_louvain",50,30,25,0.772335142399661
"3182","single_louvain",51,30,25,0.778474655969369
"3183","single_louvain",52,30,25,0.759554116285499
"3184","single_louvain",53,30,24,0.761735139424925
"3185","single_louvain",54,30,25,0.774699370990043
"3186","single_louvain",55,30,24,0.758017978242593
"3187","single_louvain",56,30,22,0.745400825082189
"3188","single_louvain",57,30,23,0.755402029079201
"3189","single_louvain",58,30,25,0.780233293664123
"3190","single_louvain",59,30,23,0.759385931457875
"3191","single_louvain",60,30,25,0.779817669270457
"3192","single_louvain",61,30,25,0.78546647032404
"3193","single_louvain",62,30,25,0.759850319091644
"3194","single_louvain",63,30,26,0.782048766149822
"3195","single_louvain",64,30,25,0.774708011396537
"3196","single_louvain",65,30,24,0.766615123271338
"3197","single_louvain",66,30,24,0.756438582765832
"3198","single_louvain",67,30,24,0.788109259563015
"3199","single_louvain",68,30,24,0.752687557110452
"3200","single_louvain",69,30,20,0.735825289529798
"3201","single_louvain",70,30,21,0.756885606350632
"3202","single_louvain",71,30,20,0.741148141128071
"3203","single_louvain",72,30,23,0.770870787933801
"3204","single_louvain",73,30,24,0.779984274581264
"3205","single_louvain",74,30,25,0.787847184276366
"3206","single_louvain",75,30,25,0.788518617187736
"3207","single_louvain",76,30,25,0.778050173501527
"3208","single_louvain",77,30,24,0.783207429627464
"3209","single_louvain",78,30,25,0.782798435442822
"3210","single_louvain",79,30,22,0.745981694919311
"3211","single_louvain",80,30,26,0.778581632325685
"3212","single_louvain",81,30,24,0.771318477325344
"3213","single_louvain",82,30,25,0.768480944141419
"3214","single_louvain",83,30,23,0.766647319405267
"3215","single_louvain",84,30,25,0.761920806695741
"3216","single_louvain",85,30,26,0.787949363307053
"3217","single_louvain",86,30,21,0.734764703247942
"3218","single_louvain",87,30,24,0.767035928473261
"3219","single_louvain",88,30,23,0.759050672308031
"3220","single_louvain",89,30,25,0.776313691155607
"3221","single_louvain",90,30,21,0.752115400196121
"3222","single_louvain",91,30,25,0.769683362537181
"3223","single_louvain",92,30,25,0.771253858260232
"3224","single_louvain",93,30,24,0.765323393456576
"3225","single_louvain",94,30,26,0.762989845686692
"3226","single_louvain",95,30,25,0.776159720308136
"3227","single_louvain",96,30,24,0.762477078019928
"3228","single_louvain",97,30,23,0.76495270446369
"3229","single_louvain",98,30,24,0.773645361681341
"3230","single_louvain",99,30,22,0.764192342828631
"3231","single_louvain",100,30,26,0.788555837305751
"3232","cons_louvain",7,30,32,0.819288922768932
"3233","single_louvain",1,50,18,0.407131591638053
"3234","single_louvain",2,50,19,0.401046497170619
"3235","single_louvain",3,50,16,0.405962062565868
"3236","single_louvain",4,50,18,0.405832739543855
"3237","single_louvain",5,50,16,0.392025439525456
"3238","single_louvain",6,50,16,0.410368741217715
"3239","single_louvain",7,50,15,0.345321114470411
"3240","single_louvain",8,50,17,0.408179002511958
"3241","single_louvain",9,50,17,0.411529113555224
"3242","single_louvain",10,50,16,0.389680540108162
"3243","single_louvain",11,50,18,0.403411209120772
"3244","single_louvain",12,50,18,0.42419740549578
"3245","single_louvain",13,50,19,0.417226600896346
"3246","single_louvain",14,50,17,0.414456345057877
"3247","single_louvain",15,50,18,0.381969891139013
"3248","single_louvain",16,50,19,0.407769405145049
"3249","single_louvain",17,50,19,0.400102256172544
"3250","single_louvain",18,50,17,0.430199804598084
"3251","single_louvain",19,50,17,0.383616682265535
"3252","single_louvain",20,50,19,0.387864996028849
"3253","single_louvain",21,50,20,0.426210240868736
"3254","single_louvain",22,50,18,0.400305463883121
"3255","single_louvain",23,50,15,0.378573790698317
"3256","single_louvain",24,50,19,0.431817975759286
"3257","single_louvain",25,50,18,0.396348519818061
"3258","single_louvain",26,50,14,0.388863659460405
"3259","single_louvain",27,50,20,0.419819277649811
"3260","single_louvain",28,50,19,0.422283909770147
"3261","single_louvain",29,50,18,0.376528768842538
"3262","single_louvain",30,50,20,0.427198400511278
"3263","single_louvain",31,50,19,0.401763191922305
"3264","single_louvain",32,50,18,0.410832241381307
"3265","single_louvain",33,50,19,0.413791510324032
"3266","single_louvain",34,50,19,0.424156590458502
"3267","single_louvain",35,50,19,0.412669355106312
"3268","single_louvain",36,50,15,0.380046742694179
"3269","single_louvain",37,50,17,0.421653526965141
"3270","single_louvain",38,50,15,0.385840359496294
"3271","single_louvain",39,50,18,0.412652365815788
"3272","single_louvain",40,50,17,0.411605783921552
"3273","single_louvain",41,50,18,0.408513476868127
"3274","single_louvain",42,50,18,0.387177936344546
"3275","single_louvain",43,50,15,0.389491215637697
"3276","single_louvain",44,50,19,0.433714519451427
"3277","single_louvain",45,50,19,0.428085685389807
"3278","single_louvain",46,50,18,0.413782662336019
"3279","single_louvain",47,50,17,0.384519124285407
"3280","single_louvain",48,50,19,0.423515273102429
"3281","single_louvain",49,50,19,0.400542256720053
"3282","single_louvain",50,50,19,0.440959414959652
"3283","single_louvain",51,50,18,0.447855342051654
"3284","single_louvain",52,50,18,0.427413585581658
"3285","single_louvain",53,50,17,0.391086309651444
"3286","single_louvain",54,50,17,0.406063722104263
"3287","single_louvain",55,50,17,0.419896359519854
"3288","single_louvain",56,50,18,0.412629997827036
"3289","single_louvain",57,50,17,0.388798491529952
"3290","single_louvain",58,50,16,0.398870179238136
"3291","single_louvain",59,50,17,0.415910454595776
"3292","single_louvain",60,50,14,0.387477889584901
"3293","single_louvain",61,50,18,0.432936637846927
"3294","single_louvain",62,50,20,0.466168923450457
"3295","single_louvain",63,50,18,0.420866111295931
"3296","single_louvain",64,50,16,0.372674557029048
"3297","single_louvain",65,50,15,0.355900839079201
"3298","single_louvain",66,50,15,0.368347624611975
"3299","single_louvain",67,50,18,0.427285441954557
"3300","single_louvain",68,50,16,0.383497425406807
"3301","single_louvain",69,50,16,0.362067385515541
"3302","single_louvain",70,50,16,0.374159475416264
"3303","single_louvain",71,50,16,0.353521002683094
"3304","single_louvain",72,50,19,0.417228863143331
"3305","single_louvain",73,50,20,0.437550527978383
"3306","single_louvain",74,50,18,0.408227174952636
"3307","single_louvain",75,50,18,0.41511508065668
"3308","single_louvain",76,50,17,0.404826877120021
"3309","single_louvain",77,50,16,0.381355597552739
"3310","single_louvain",78,50,18,0.387874510932945
"3311","single_louvain",79,50,16,0.3907284693682
"3312","single_louvain",80,50,18,0.421921645282076
"3313","single_louvain",81,50,19,0.420178547990805
"3314","single_louvain",82,50,18,0.396186963350782
"3315","single_louvain",83,50,17,0.427389421399293
"3316","single_louvain",84,50,16,0.407324186796471
"3317","single_louvain",85,50,17,0.398667268105485
"3318","single_louvain",86,50,18,0.420955727803067
"3319","single_louvain",87,50,19,0.424978162193816
"3320","single_louvain",88,50,17,0.3936016647925
"3321","single_louvain",89,50,17,0.418767565548594
"3322","single_louvain",90,50,19,0.420167191399931
"3323","single_louvain",91,50,18,0.37640818656179
"3324","single_louvain",92,50,18,0.413754904741555
"3325","single_louvain",93,50,16,0.365294203161973
"3326","single_louvain",94,50,17,0.410469905585632
"3327","single_louvain",95,50,19,0.417360413990515
"3328","single_louvain",96,50,15,0.385137752704079
"3329","single_louvain",97,50,21,0.449846388348462
"3330","single_louvain",98,50,16,0.371006519963386
"3331","single_louvain",99,50,17,0.402628181899364
"3332","single_louvain",100,50,19,0.399347219935653
"3333","cons_louvain",7,50,47,0.55009948108955
"3334","single_louvain",1,70,17,0.140192264597898
"3335","single_louvain",2,70,18,0.148497102640953
"3336","single_louvain",3,70,17,0.138243697612929
"3337","single_louvain",4,70,17,0.137225409012567
"3338","single_louvain",5,70,15,0.137655096912887
"3339","single_louvain",6,70,17,0.150274117889389
"3340","single_louvain",7,70,17,0.137643604394316
"3341","single_louvain",8,70,15,0.124844315023052
"3342","single_louvain",9,70,17,0.148142759345346
"3343","single_louvain",10,70,18,0.143311893431388
"3344","single_louvain",11,70,15,0.126630906984731
"3345","single_louvain",12,70,17,0.148163717560711
"3346","single_louvain",13,70,14,0.13351582396154
"3347","single_louvain",14,70,18,0.145629488639389
"3348","single_louvain",15,70,15,0.126657965976325
"3349","single_louvain",16,70,13,0.1190508241107
"3350","single_louvain",17,70,16,0.12938222206339
"3351","single_louvain",18,70,18,0.141733850290902
"3352","single_louvain",19,70,15,0.131036877762891
"3353","single_louvain",20,70,16,0.141414945842336
"3354","single_louvain",21,70,17,0.147445575036088
"3355","single_louvain",22,70,18,0.149402114961924
"3356","single_louvain",23,70,17,0.147821775619938
"3357","single_louvain",24,70,19,0.162628448401329
"3358","single_louvain",25,70,15,0.125369953980882
"3359","single_louvain",26,70,20,0.172548349489906
"3360","single_louvain",27,70,15,0.116015424865102
"3361","single_louvain",28,70,16,0.140769711544288
"3362","single_louvain",29,70,17,0.135286610226321
"3363","single_louvain",30,70,16,0.13715717142132
"3364","single_louvain",31,70,20,0.181772007791416
"3365","single_louvain",32,70,17,0.139678908305104
"3366","single_louvain",33,70,18,0.148002217376016
"3367","single_louvain",34,70,17,0.130755561805615
"3368","single_louvain",35,70,17,0.142510063782864
"3369","single_louvain",36,70,17,0.155036730481072
"3370","single_louvain",37,70,17,0.133246504795161
"3371","single_louvain",38,70,17,0.139703785856518
"3372","single_louvain",39,70,17,0.141415080211047
"3373","single_louvain",40,70,15,0.122233503961394
"3374","single_louvain",41,70,18,0.145514389453209
"3375","single_louvain",42,70,16,0.130431307914824
"3376","single_louvain",43,70,15,0.115475366050116
"3377","single_louvain",44,70,13,0.110931601227375
"3378","single_louvain",45,70,16,0.129621903324839
"3379","single_louvain",46,70,15,0.121818868735339
"3380","single_louvain",47,70,14,0.119566091266679
"3381","single_louvain",48,70,17,0.141147623157464
"3382","single_louvain",49,70,15,0.136348428782735
"3383","single_louvain",50,70,17,0.147405326579422
"3384","single_louvain",51,70,15,0.125068454325636
"3385","single_louvain",52,70,15,0.120352124242356
"3386","single_louvain",53,70,12,0.0892753732802515
"3387","single_louvain",54,70,17,0.137237618408354
"3388","single_louvain",55,70,15,0.134471334075911
"3389","single_louvain",56,70,17,0.150958363946099
"3390","single_louvain",57,70,16,0.141843778664952
"3391","single_louvain",58,70,16,0.133363796874606
"3392","single_louvain",59,70,17,0.14218431881244
"3393","single_louvain",60,70,13,0.116937504779322
"3394","single_louvain",61,70,15,0.141796188188544
"3395","single_louvain",62,70,17,0.147564552336447
"3396","single_louvain",63,70,15,0.119810190238626
"3397","single_louvain",64,70,15,0.1201536179769
"3398","single_louvain",65,70,19,0.16388631321618
"3399","single_louvain",66,70,19,0.161889049698428
"3400","single_louvain",67,70,14,0.114926189886394
"3401","single_louvain",68,70,17,0.143288848705475
"3402","single_louvain",69,70,16,0.138272876236438
"3403","single_louvain",70,70,15,0.139839414362525
"3404","single_louvain",71,70,14,0.117014614551197
"3405","single_louvain",72,70,19,0.166858943032504
"3406","single_louvain",73,70,18,0.152166174229817
"3407","single_louvain",74,70,16,0.141453425612707
"3408","single_louvain",75,70,17,0.151046778655465
"3409","single_louvain",76,70,14,0.121782170174358
"3410","single_louvain",77,70,19,0.157003301492289
"3411","single_louvain",78,70,16,0.136287969871246
"3412","single_louvain",79,70,18,0.134702398743652
"3413","single_louvain",80,70,17,0.143417876104422
"3414","single_louvain",81,70,18,0.138704848198859
"3415","single_louvain",82,70,18,0.145343518041976
